dataset,chars,words,sentences,emojis,emoticons,urls,emails,mentions,repeated_chars,teencode,english_tokens,phrase_hits
processed,580,112,9,0,0,0,0,0,0,1,5,0
processed,56,9,2,0,0,0,0,0,0,0,2,0
processed,3097,607,21,1,0,0,0,0,0,6,61,2
processed,397,78,6,0,0,0,0,0,0,0,9,0
processed,26,4,1,0,0,0,0,0,0,0,0,0
processed,487,107,5,0,0,0,0,0,0,0,5,0
processed,193,38,3,0,0,0,0,0,0,0,0,0
processed,701,146,11,0,0,0,0,0,0,1,10,0
processed,586,101,7,0,0,0,0,0,0,0,6,0
processed,61,9,1,0,0,0,0,0,0,0,2,0
processed,140,30,2,0,0,0,0,0,0,0,3,0
processed,162,42,6,0,0,0,0,0,0,0,1,0
processed,314,54,1,0,0,0,0,0,0,1,3,0
processed,502,107,12,0,0,0,0,0,0,2,3,0
processed,114,19,1,0,0,0,0,0,0,0,2,0
processed,468,94,12,0,0,0,0,0,0,0,6,0
processed,141,27,5,0,0,0,0,0,0,1,0,0
processed,464,108,5,0,0,0,0,0,0,1,11,0
processed,475,97,7,0,0,0,0,0,0,1,5,0
processed,724,148,4,0,0,0,0,0,0,1,15,0
processed,1964,397,14,0,0,0,0,0,0,3,27,0
processed,181,37,1,1,0,0,0,0,0,0,3,0
processed,921,190,20,0,0,0,0,0,1,0,10,0
processed,447,96,5,0,0,0,0,0,0,6,6,0
processed,312,58,5,0,0,0,0,0,0,0,5,0
processed,256,52,3,0,0,0,0,0,0,1,1,0
processed,930,208,12,0,0,0,0,0,0,0,18,0
processed,408,85,8,0,0,0,0,0,0,4,8,0
processed,194,34,5,0,0,0,0,0,1,0,6,0
processed,648,139,6,0,0,0,0,0,0,1,6,1
processed,521,112,9,0,0,0,0,0,0,1,5,0
processed,89,18,1,3,0,0,0,0,0,0,1,0
processed,204,40,4,0,0,0,0,0,0,0,4,0
processed,685,134,8,0,0,0,0,0,0,0,8,0
processed,332,73,25,0,0,0,0,0,0,2,5,0
processed,116,21,1,0,0,0,0,0,0,1,1,0
processed,452,92,8,0,0,0,0,0,0,2,10,0
processed,148,29,2,0,0,0,0,0,0,1,2,0
processed,106,24,2,0,0,0,0,0,0,1,6,0
processed,84,12,1,0,0,0,0,0,0,0,1,0
processed,126,24,2,0,0,0,0,0,0,0,1,0
processed,110,18,1,0,0,0,0,0,0,0,1,0
processed,284,39,5,0,0,0,0,0,0,0,3,0
processed,827,179,8,0,0,0,0,0,0,1,16,0
processed,19,3,1,0,0,0,0,0,0,0,1,0
processed,627,124,11,0,0,0,0,0,0,0,11,0
processed,588,117,7,0,0,0,0,0,0,4,3,0
processed,140,34,3,0,0,0,0,0,0,2,0,0
processed,273,53,3,0,0,0,0,0,0,0,0,0
processed,243,59,3,0,0,0,0,0,0,1,5,0
processed,82,17,1,0,0,0,0,0,0,0,1,0
processed,852,191,10,0,0,0,0,0,0,0,16,1
processed,1013,192,15,0,0,0,0,0,0,1,8,0
processed,555,120,3,0,0,0,0,0,0,0,8,0
processed,340,60,2,0,0,0,0,0,0,0,7,0
processed,766,137,6,0,0,0,0,0,0,0,10,0
processed,276,57,4,0,0,0,0,0,0,0,5,0
processed,636,127,12,0,0,0,0,0,0,1,11,0
processed,83,19,2,0,0,0,0,0,0,0,1,0
processed,1656,312,17,0,0,0,0,0,0,1,26,1
processed,182,38,4,0,0,0,0,0,0,0,3,0
processed,40,11,1,0,0,0,0,0,0,0,2,0
processed,196,36,4,0,0,0,0,0,0,0,2,0
processed,697,142,13,0,0,0,0,0,0,4,8,2
processed,762,168,3,0,0,0,0,0,0,0,8,0
processed,420,92,7,0,0,0,0,0,0,1,5,0
processed,973,205,11,0,0,0,0,0,0,4,16,0
processed,129,24,3,0,0,0,0,0,0,1,1,0
processed,87,18,2,0,0,0,0,0,0,0,1,0
processed,141,25,2,0,0,0,0,0,0,1,4,0
processed,119,25,1,0,0,0,0,0,0,1,1,0
processed,242,41,5,0,0,0,0,0,0,0,0,0
processed,124,26,5,0,0,0,0,0,0,0,1,0
processed,59,12,2,0,0,0,0,0,0,0,1,0
processed,142,29,2,0,0,0,0,0,0,0,4,0
processed,148,31,3,0,0,0,0,0,0,0,5,0
processed,181,41,5,0,0,0,0,0,0,1,6,0
processed,402,87,6,0,0,0,0,0,0,1,4,0
processed,1623,313,11,0,0,0,0,0,0,0,22,0
processed,511,103,8,0,0,0,0,0,0,4,16,0
processed,274,57,17,0,0,0,0,0,0,0,7,0
processed,159,21,1,0,0,0,0,0,0,0,5,0
processed,384,86,6,0,0,0,0,0,0,0,9,0
processed,512,109,1,0,0,0,0,0,0,0,12,0
processed,460,91,1,0,0,0,0,0,0,0,10,0
processed,195,38,6,0,0,0,0,0,0,0,3,0
processed,597,119,2,1,0,0,0,0,0,0,9,0
processed,235,49,3,0,0,0,0,0,0,1,7,0
processed,132,23,3,0,0,0,0,0,0,0,3,0
processed,561,116,9,0,0,0,0,0,0,0,11,0
processed,975,204,8,0,0,0,0,0,0,2,18,0
processed,39,9,1,0,0,0,0,0,0,0,2,0
processed,249,45,5,0,0,0,0,0,0,0,3,0
processed,354,67,4,0,0,0,0,0,0,0,3,0
processed,93,20,1,0,0,0,0,0,0,0,1,0
processed,476,99,7,0,0,0,0,0,0,1,3,0
processed,86,20,2,0,0,0,0,0,0,0,1,0
processed,485,95,5,0,0,0,0,0,0,2,9,0
processed,336,62,4,0,0,0,0,0,0,0,8,0
processed,197,47,1,0,0,0,0,0,0,0,4,1
processed,84,15,1,0,0,0,0,0,0,0,3,0
processed,538,98,7,0,0,0,0,0,0,0,8,0
processed,633,132,10,0,0,0,0,0,0,0,9,0
processed,89,18,3,0,0,0,0,0,0,0,4,0
processed,167,34,3,0,0,0,0,0,0,0,5,0
processed,1087,213,8,0,0,0,0,0,0,3,16,0
processed,192,34,5,0,0,0,0,0,0,0,3,0
processed,290,61,3,0,0,0,0,0,0,0,10,0
processed,121,27,4,0,0,0,0,0,0,0,2,0
processed,24,5,1,0,0,0,0,0,0,0,0,0
processed,611,125,10,0,0,0,0,0,0,2,10,0
processed,491,95,8,0,0,0,0,0,0,2,8,0
processed,213,39,4,0,0,0,0,0,0,0,1,0
processed,432,87,4,0,0,0,0,0,0,0,11,0
processed,439,98,1,0,0,0,0,0,0,1,10,1
processed,49,12,2,0,0,0,0,0,0,0,0,0
processed,47,10,3,0,0,0,0,0,0,0,1,0
processed,269,52,4,0,0,0,0,0,0,0,4,0
processed,979,193,11,0,0,0,0,0,0,1,13,0
processed,1172,203,5,0,0,0,0,0,0,4,14,0
processed,154,30,2,0,0,0,0,0,0,0,3,0
processed,69,18,3,0,0,0,0,0,0,0,3,0
processed,188,34,2,0,0,0,0,0,0,0,3,0
processed,204,45,4,0,0,0,0,0,0,0,5,0
processed,170,37,2,0,0,0,0,0,0,1,2,0
processed,139,28,2,0,0,0,0,0,0,0,1,0
processed,119,25,3,0,0,0,0,0,0,0,4,0
processed,24,5,1,0,0,0,0,0,0,0,0,0
processed,126,26,1,0,0,0,0,0,0,0,0,0
processed,95,19,3,0,0,0,0,0,0,0,3,0
processed,569,119,17,0,0,0,0,0,0,2,11,0
processed,456,92,8,0,0,0,0,0,0,0,9,0
processed,302,58,4,0,0,0,0,0,0,2,4,0
processed,503,93,7,0,0,0,0,0,0,1,11,0
processed,87,13,1,0,0,0,0,0,0,0,2,0
processed,692,145,5,0,0,0,0,0,0,1,11,0
processed,686,141,10,0,0,0,0,0,0,3,11,0
processed,7,1,1,0,0,0,0,0,0,0,0,0
processed,607,118,8,0,0,0,0,0,0,0,6,1
processed,79,15,1,0,0,0,0,0,0,1,1,0
processed,550,113,15,0,0,0,0,0,0,1,7,0
processed,586,122,5,0,0,0,0,0,0,3,8,0
processed,556,108,7,0,0,0,0,0,0,1,9,0
processed,331,61,3,0,0,0,0,0,0,0,9,0
processed,42,9,1,0,0,0,0,0,0,0,1,0
processed,149,30,2,0,0,0,0,0,0,0,5,0
processed,87,23,1,0,0,0,0,0,0,0,2,0
processed,37,7,1,0,0,0,0,0,0,0,1,0
processed,458,91,8,0,0,0,0,0,0,1,8,2
processed,150,27,3,0,0,0,0,0,0,0,1,0
processed,533,111,7,0,0,0,0,0,0,3,6,0
processed,172,34,2,0,0,0,0,0,0,0,3,0
processed,1032,184,14,0,0,0,0,0,0,3,4,0
processed,280,57,4,0,0,0,0,0,0,1,2,0
processed,154,32,4,0,0,0,0,0,0,1,6,0
processed,299,69,5,0,0,0,0,0,0,1,3,0
processed,221,37,3,0,0,0,0,0,0,1,4,0
processed,316,62,5,0,0,0,0,0,0,0,3,0
processed,275,53,5,0,0,0,0,0,0,0,5,0
processed,752,151,12,0,0,0,0,0,0,1,13,0
processed,260,53,8,0,0,0,0,0,0,0,3,0
processed,171,30,3,0,0,0,0,0,0,0,2,0
processed,858,150,1,1,0,0,0,0,0,0,10,0
processed,472,99,6,0,0,0,0,0,0,0,4,0
processed,558,106,13,3,0,0,0,0,0,2,4,0
processed,475,103,4,1,0,0,0,0,0,0,7,0
processed,1973,404,26,0,0,0,0,0,0,2,36,0
processed,575,123,4,0,0,0,0,0,0,3,6,0
processed,224,51,5,0,0,0,0,0,0,2,6,0
processed,809,158,8,0,0,0,0,0,0,0,13,1
processed,283,64,8,0,0,0,0,0,0,1,8,0
processed,150,28,4,0,0,0,0,0,0,0,1,0
processed,189,36,1,0,0,0,0,0,0,0,3,0
processed,92,19,2,0,0,0,0,0,0,1,3,0
processed,343,73,7,0,0,0,0,0,0,0,8,0
processed,744,148,10,0,0,0,0,0,0,0,20,0
processed,78,14,2,0,0,0,0,0,0,0,1,0
processed,612,141,6,0,0,0,0,0,0,4,11,0
processed,194,37,2,0,0,0,0,0,0,0,2,0
processed,986,195,9,0,0,0,0,0,0,0,11,1
processed,270,58,5,0,0,0,0,0,0,0,3,0
processed,288,62,3,0,0,0,0,0,0,2,7,0
processed,580,123,10,0,0,0,0,0,0,0,11,0
processed,253,41,1,0,0,0,0,0,0,0,5,0
processed,497,88,6,0,0,0,0,0,0,1,6,0
processed,1098,219,10,0,0,0,0,0,0,3,20,0
processed,251,50,4,0,0,0,0,0,0,0,2,1
processed,113,26,1,0,0,0,0,0,0,0,1,0
processed,330,54,3,0,0,0,0,0,0,0,2,0
processed,169,32,4,0,0,0,0,0,0,0,1,0
processed,991,190,11,0,0,0,0,0,0,0,10,0
processed,173,41,5,0,0,0,0,0,0,0,5,0
processed,110,21,1,0,0,0,0,0,0,0,3,0
processed,59,12,1,0,0,0,0,0,0,0,2,0
processed,102,19,2,0,0,0,0,0,0,0,3,0
processed,126,22,2,0,0,0,0,0,0,0,1,0
processed,189,35,3,0,0,0,0,0,0,0,2,0
processed,200,47,5,0,0,0,0,0,0,1,4,0
processed,801,161,3,0,0,0,0,0,0,5,9,0
processed,97,19,3,0,0,0,0,0,0,1,1,0
processed,141,28,1,0,0,0,0,0,0,0,2,0
processed,747,144,5,0,0,0,0,0,0,1,9,0
processed,580,107,9,0,0,0,0,0,0,2,8,0
processed,217,46,3,0,0,0,0,0,0,0,7,0
processed,135,27,3,0,0,0,0,0,0,0,3,0
processed,126,29,2,0,0,0,0,0,0,0,6,0
processed,375,75,4,0,0,0,0,0,0,0,4,0
processed,664,134,9,0,0,0,0,0,0,1,4,0
processed,1018,219,14,0,0,0,0,0,0,3,11,0
processed,221,45,4,0,0,0,0,0,0,0,2,0
processed,134,28,3,0,0,0,0,0,0,0,2,0
processed,310,53,1,0,0,0,0,0,0,1,4,0
processed,28,5,1,0,0,0,0,0,0,0,1,0
processed,72,17,1,0,0,0,0,0,0,1,4,0
processed,606,114,11,1,0,0,0,0,0,3,5,0
processed,684,134,9,0,0,0,0,0,0,0,14,0
processed,267,52,4,0,0,0,0,0,0,0,2,0
processed,453,99,8,0,0,0,0,0,0,1,5,0
processed,552,106,11,0,0,0,0,0,0,2,4,1
processed,694,149,13,0,0,0,0,0,0,0,14,0
processed,155,30,1,0,0,0,0,0,0,1,1,2
processed,678,133,8,0,0,0,0,0,0,0,11,0
processed,144,27,1,1,0,0,0,0,0,0,0,1
processed,146,28,1,0,0,0,0,0,0,0,4,0
processed,186,44,3,0,0,0,0,0,0,1,3,0
processed,325,75,5,0,0,0,0,0,0,2,5,0
processed,1235,254,16,0,0,0,0,0,0,3,18,1
processed,450,90,4,0,0,0,0,0,0,2,7,0
processed,119,23,2,0,0,0,0,0,0,1,1,0
processed,158,32,3,0,0,0,0,0,0,1,2,1
processed,229,44,6,0,0,0,0,0,0,0,2,0
processed,79,14,1,0,0,0,0,0,0,0,1,0
processed,58,10,2,0,0,0,0,0,0,0,0,0
processed,805,169,23,0,0,0,0,0,0,1,8,0
processed,76,17,7,0,0,0,0,0,0,0,1,0
processed,430,76,7,0,0,0,0,0,0,0,4,0
processed,1814,361,15,0,0,0,0,0,0,0,25,1
processed,184,39,4,0,0,0,0,0,0,0,5,0
processed,204,35,1,0,0,0,0,0,0,1,8,0
processed,866,184,10,0,0,0,0,0,0,3,12,0
processed,28,9,1,0,0,0,0,0,0,0,0,0
processed,124,31,3,0,0,0,0,0,0,1,4,0
processed,215,39,3,0,0,0,0,0,0,0,2,0
processed,190,36,3,0,0,0,0,0,0,0,3,0
processed,243,48,5,0,0,0,0,0,0,1,5,0
processed,1811,368,22,5,0,0,0,0,0,6,24,0
processed,33,5,1,0,0,0,0,0,0,0,1,0
processed,296,64,1,0,0,0,0,0,0,0,5,0
processed,462,91,10,0,0,0,0,0,0,2,13,2
processed,1179,255,12,0,0,0,0,0,0,1,20,0
processed,1721,342,11,0,0,0,0,0,0,2,30,1
processed,403,82,5,0,0,0,0,0,0,0,6,0
processed,628,135,6,0,0,0,0,0,0,1,7,0
processed,297,70,1,0,0,0,0,0,0,2,7,0
processed,340,57,2,0,0,0,0,0,0,0,6,0
processed,1313,268,11,0,0,0,0,0,0,1,20,0
processed,449,100,6,0,0,0,0,0,0,2,4,0
processed,115,23,6,0,0,0,0,0,0,0,2,0
processed,544,99,7,0,0,0,0,0,0,1,10,0
processed,533,87,6,0,0,0,0,0,0,0,3,0
processed,173,38,2,0,0,0,0,0,0,1,2,0
processed,582,120,14,0,0,0,0,0,0,3,9,0
processed,872,185,9,0,0,0,0,0,0,0,12,0
processed,358,62,6,0,0,0,0,0,0,0,3,0
processed,655,142,4,0,0,0,0,0,0,2,9,0
processed,459,84,5,0,0,0,0,0,0,2,3,0
processed,150,26,3,3,0,0,0,0,0,0,2,0
processed,50,8,2,0,0,0,0,0,0,0,0,0
processed,738,167,11,0,0,0,0,0,0,5,10,0
processed,272,57,5,0,0,0,0,0,0,2,5,0
processed,210,43,1,0,0,0,0,0,0,0,6,0
processed,503,99,5,0,0,0,0,0,0,1,8,1
processed,81,18,2,0,0,0,0,0,0,0,3,0
processed,252,49,2,0,0,0,0,0,0,0,5,0
processed,205,42,3,3,0,0,0,0,0,0,1,0
processed,274,57,5,0,0,0,0,0,0,0,4,0
processed,121,26,2,0,0,0,0,0,0,0,1,0
processed,98,15,1,0,0,0,0,0,0,0,1,0
processed,1324,281,19,0,0,0,0,0,0,5,28,0
processed,1390,254,13,0,0,0,0,0,0,0,30,0
processed,150,26,1,0,0,0,0,0,0,0,4,0
processed,1354,268,16,0,0,0,0,0,0,2,18,0
processed,678,150,7,0,0,0,0,0,0,0,9,0
processed,156,31,2,0,0,0,0,0,0,0,3,0
processed,91,20,1,0,0,0,0,0,0,0,5,0
processed,482,86,2,0,0,0,0,0,0,0,7,0
processed,122,27,1,0,0,0,0,0,0,0,2,0
processed,183,35,3,0,0,0,0,0,0,0,0,0
processed,560,115,8,0,0,0,0,0,0,2,6,0
processed,88,17,1,0,0,0,0,0,0,0,1,0
processed,283,55,3,0,0,0,0,0,0,0,4,0
processed,366,69,7,0,0,0,0,0,0,0,6,1
processed,587,108,9,0,0,0,0,0,0,2,14,0
processed,971,182,13,0,0,0,0,0,0,2,6,0
processed,528,98,6,0,0,0,0,0,0,1,13,0
processed,105,16,2,0,0,0,0,0,0,0,3,0
processed,298,60,2,0,0,0,0,0,0,0,2,0
processed,290,64,2,0,0,0,0,0,0,0,4,0
processed,302,59,5,0,0,0,0,0,0,2,4,1
processed,617,124,11,0,0,0,0,0,0,3,13,0
processed,929,174,7,0,0,0,0,0,0,1,12,0
processed,235,54,4,0,0,0,0,0,0,1,5,0
processed,102,17,3,0,0,0,0,0,0,1,1,0
processed,430,89,7,0,0,0,0,0,0,1,4,0
processed,161,32,5,0,0,0,0,0,0,0,2,0
processed,535,105,2,0,0,0,0,0,0,2,6,0
processed,771,169,3,2,0,0,0,0,0,5,16,0
processed,588,103,6,0,0,0,0,0,0,2,7,1
processed,1871,353,19,8,0,0,0,0,0,0,37,0
processed,180,29,1,0,0,0,0,0,0,0,6,2
processed,460,102,4,0,0,0,0,0,0,3,6,0
processed,748,148,6,0,0,0,0,0,0,1,13,0
processed,170,34,2,0,0,0,0,0,0,0,2,0
processed,306,67,9,0,0,0,0,0,3,0,1,0
processed,193,37,5,0,0,0,0,0,0,0,1,0
processed,36,10,2,0,0,0,0,0,0,1,1,0
processed,182,32,2,0,0,0,0,0,0,0,4,0
processed,71,18,2,0,0,0,0,0,0,0,3,0
processed,562,116,8,0,0,0,0,0,0,0,6,0
processed,515,106,6,0,0,0,0,0,1,0,7,0
processed,458,89,6,3,0,0,0,0,0,0,9,0
processed,328,71,3,0,0,0,0,0,0,1,4,0
processed,459,85,4,0,0,0,0,0,0,0,8,0
processed,304,64,6,0,0,0,0,0,0,0,5,0
processed,526,91,1,2,0,0,0,0,0,0,12,0
processed,202,40,2,0,0,0,0,0,0,0,0,1
processed,174,38,3,0,0,0,0,0,0,1,3,0
processed,221,49,4,0,0,0,0,0,0,1,4,0
processed,284,51,3,0,0,0,0,0,0,1,2,1
processed,842,161,13,0,0,0,0,0,0,0,16,0
processed,293,50,1,0,0,0,0,0,0,1,6,2
processed,136,29,4,0,0,0,0,0,0,0,3,0
processed,283,47,3,0,0,0,0,0,0,0,4,0
processed,334,64,2,0,0,0,0,0,0,0,5,0
processed,48,12,1,0,0,0,0,0,0,0,0,0
processed,287,48,1,0,0,0,0,0,0,0,5,0
processed,192,34,5,0,0,0,0,0,0,1,2,0
processed,156,35,3,0,0,0,0,0,0,0,2,0
processed,667,144,8,0,0,0,0,0,0,1,14,0
processed,730,154,9,0,0,0,0,0,0,0,7,0
processed,226,46,2,0,0,0,0,0,0,0,6,0
processed,242,45,3,0,0,0,0,0,0,1,6,0
processed,160,31,2,0,0,0,0,0,0,0,4,0
processed,310,61,5,0,0,0,0,0,0,0,6,0
processed,142,26,4,0,0,0,0,0,1,0,1,0
processed,330,66,5,0,0,0,0,0,0,0,4,0
processed,517,106,8,0,0,0,0,0,0,1,8,0
processed,770,156,13,0,0,0,0,0,0,4,21,1
processed,443,87,4,0,0,0,0,0,0,1,11,0
processed,291,58,4,0,0,0,0,0,0,0,3,0
processed,594,118,6,0,0,0,0,0,0,1,13,0
processed,330,75,3,0,0,0,0,0,0,1,6,0
processed,659,121,6,0,0,0,0,0,2,0,9,0
processed,79,18,2,0,0,0,0,0,0,0,3,0
processed,422,81,6,0,0,0,0,0,0,0,11,0
processed,585,116,3,0,0,0,0,0,0,0,12,0
processed,49,8,1,0,0,0,0,0,0,0,1,0
processed,476,110,5,0,0,0,0,0,0,0,10,0
processed,2470,478,26,0,0,0,0,0,0,1,24,1
processed,325,64,6,0,0,0,0,0,0,0,2,0
processed,238,49,3,0,0,0,0,0,0,1,2,0
processed,120,22,2,0,0,0,0,0,0,0,3,0
processed,182,40,2,0,0,0,0,0,1,0,3,0
processed,583,123,11,0,0,0,0,0,0,4,4,0
processed,132,25,2,0,0,0,0,0,0,0,1,0
processed,222,43,6,0,0,0,0,0,0,0,2,0
processed,550,106,5,0,0,0,0,0,0,0,12,1
processed,430,81,7,1,0,0,0,0,0,0,8,0
processed,9,1,1,0,0,0,0,0,0,0,0,0
processed,512,100,6,0,0,0,0,0,0,1,6,0
processed,451,99,4,0,0,0,0,0,0,2,9,0
processed,277,60,4,0,0,0,0,0,0,1,7,0
processed,271,58,4,0,0,0,0,0,0,1,10,0
processed,381,66,1,0,0,0,0,0,0,0,4,0
processed,106,25,2,0,0,0,0,0,0,0,2,0
processed,190,35,5,0,0,0,0,0,0,1,2,0
processed,48,7,1,0,0,0,0,0,0,0,1,0
processed,583,129,9,0,0,0,0,0,0,2,16,0
processed,16,4,1,0,0,0,0,0,0,1,1,0
processed,17,4,1,0,0,0,0,0,0,0,0,0
processed,126,27,2,0,0,0,0,0,0,0,3,0
processed,1787,357,24,0,0,0,0,0,0,6,32,0
processed,124,27,1,0,0,0,0,0,0,0,3,0
processed,57,12,2,0,0,0,0,0,0,0,1,0
processed,181,33,1,0,0,0,0,0,0,1,2,0
processed,496,96,5,0,0,0,0,0,0,2,8,0
processed,270,56,6,0,0,0,0,0,0,0,4,0
processed,235,44,2,0,0,0,0,0,0,3,3,0
processed,213,39,2,0,0,0,0,0,0,0,7,0
processed,1827,386,34,0,0,0,0,0,0,1,25,0
processed,131,22,4,0,0,0,0,0,0,0,3,0
processed,461,100,9,0,0,0,0,0,0,1,4,0
processed,275,57,2,0,0,0,0,0,0,2,3,0
processed,513,98,16,0,0,0,0,0,0,0,6,0
processed,254,46,7,0,0,0,0,0,0,2,2,0
processed,334,65,3,0,0,0,0,0,0,0,6,0
processed,614,125,9,0,0,0,0,0,0,0,5,1
processed,263,50,3,0,0,0,0,0,0,0,4,0
processed,1047,215,13,0,0,0,0,0,0,2,18,0
processed,347,68,5,0,0,0,0,0,0,0,4,0
processed,121,26,3,0,0,0,0,0,0,0,4,0
processed,47,8,1,0,0,0,0,0,0,0,2,0
processed,825,171,12,0,0,0,0,0,0,0,14,0
processed,1016,195,10,0,0,0,0,0,0,0,10,0
processed,633,122,9,0,0,0,0,0,0,3,10,0
processed,250,56,3,0,0,0,0,0,0,0,6,0
processed,1388,252,10,0,0,0,0,0,0,0,25,0
processed,124,25,1,0,0,0,0,0,0,1,1,0
processed,1302,261,14,0,0,0,0,0,0,2,19,1
processed,488,89,7,0,0,0,0,0,0,0,7,0
processed,806,162,8,0,0,0,0,0,0,0,14,0
processed,954,186,17,0,0,0,0,0,0,5,21,0
processed,189,40,1,0,0,0,0,0,0,3,3,0
processed,1448,299,14,0,0,0,0,0,0,2,11,0
processed,133,29,1,0,0,0,0,0,0,0,2,0
processed,101,16,2,0,0,0,0,0,0,0,0,0
processed,363,79,2,0,0,0,0,0,0,3,3,0
processed,380,78,2,0,0,0,0,0,0,4,9,0
processed,824,161,12,0,0,0,0,0,0,0,13,0
processed,314,64,12,0,0,0,0,0,0,1,4,0
processed,315,63,7,0,0,0,0,0,0,1,4,0
processed,249,53,4,0,0,0,0,0,0,0,7,0
processed,325,66,4,3,0,0,0,0,0,0,5,0
processed,305,62,3,0,0,0,0,0,0,0,6,0
processed,206,33,2,0,0,0,0,0,0,0,2,0
processed,484,102,4,0,0,0,0,0,0,3,6,0
processed,73,12,3,0,0,0,0,0,0,0,1,0
processed,1049,208,8,0,0,0,0,0,0,2,13,0
processed,898,167,12,0,0,0,0,0,0,2,19,0
processed,381,76,4,0,0,0,0,0,0,1,5,0
processed,672,132,4,0,0,0,0,0,0,0,14,0
processed,301,63,4,0,0,0,0,0,0,0,4,0
processed,251,56,6,0,0,0,0,0,0,1,4,0
processed,460,97,6,0,0,0,0,0,0,0,5,0
processed,409,89,7,0,0,0,0,0,0,1,6,0
processed,117,24,3,0,0,0,0,0,0,0,5,0
processed,88,19,2,0,0,0,0,0,0,1,1,0
processed,123,22,1,0,0,0,0,0,0,0,1,0
processed,309,60,6,0,0,0,0,0,0,1,4,0
processed,482,104,7,0,0,0,0,0,0,1,10,0
processed,276,54,4,0,0,0,0,0,0,0,5,0
processed,95,16,2,0,0,0,0,0,0,0,1,0
processed,204,38,2,0,0,0,0,0,0,0,9,0
processed,54,14,3,0,0,0,0,0,0,0,4,0
processed,164,32,1,0,0,0,0,0,0,0,0,0
processed,107,24,1,0,0,0,0,0,0,0,3,1
processed,1989,388,13,2,0,0,0,0,0,7,23,0
processed,612,124,8,0,0,0,0,0,0,1,10,0
processed,649,135,7,0,0,0,0,0,0,0,11,0
processed,218,46,7,0,0,0,0,0,0,2,8,0
processed,637,131,11,0,0,0,0,0,0,1,8,0
processed,254,54,2,0,0,0,0,0,0,0,10,0
processed,740,141,6,0,0,0,0,0,0,1,9,0
processed,492,99,9,0,0,0,0,0,0,0,13,1
processed,315,58,5,0,0,0,0,0,0,0,1,0
processed,75,9,1,0,0,0,0,0,0,0,2,0
processed,63,18,1,0,0,0,0,0,0,0,2,0
processed,115,23,1,0,0,0,0,0,0,0,5,0
processed,426,92,6,0,0,0,0,0,0,0,4,0
processed,145,31,1,0,0,0,0,0,0,0,5,0
processed,634,119,7,0,0,0,0,0,0,0,7,0
processed,438,93,4,0,0,0,0,0,0,2,5,0
processed,182,34,1,0,0,0,0,0,0,0,6,0
processed,200,43,3,0,0,0,0,0,0,0,4,0
processed,172,35,3,0,0,0,0,0,0,0,4,0
processed,146,29,4,0,0,0,0,0,0,0,2,0
processed,586,118,8,0,0,0,0,0,0,1,3,0
processed,198,41,4,0,0,0,0,0,0,0,7,0
processed,323,67,4,0,0,0,0,0,0,0,9,0
processed,192,38,3,0,0,0,0,0,0,1,5,0
processed,1358,289,12,0,0,0,0,0,0,3,32,0
processed,296,54,6,0,0,0,0,0,0,1,4,0
processed,280,53,4,0,0,0,0,0,0,0,3,0
processed,409,83,7,0,0,0,0,0,0,2,10,0
processed,110,23,4,0,0,0,0,0,0,0,1,0
processed,500,94,6,0,0,0,0,0,0,1,5,0
processed,305,59,2,0,0,0,0,0,0,1,7,0
processed,713,145,17,0,0,0,0,0,0,0,12,0
processed,55,11,1,0,0,0,0,0,0,0,8,0
processed,395,81,5,0,0,0,0,0,0,0,10,0
processed,215,48,2,0,0,0,0,0,0,2,2,0
processed,70,14,1,0,0,0,0,0,0,0,2,0
processed,2021,392,13,3,0,0,0,0,0,2,29,0
processed,459,99,7,0,0,0,0,0,0,1,4,0
processed,353,72,4,0,0,0,0,0,0,0,5,0
processed,437,87,5,0,0,0,0,0,0,1,5,0
processed,1095,205,1,0,0,0,0,0,0,0,21,0
processed,142,29,1,0,0,0,0,0,0,1,2,0
processed,235,49,3,0,0,0,0,0,0,0,9,0
processed,455,89,10,0,0,0,0,0,0,0,7,0
processed,66,15,2,0,0,0,0,0,0,0,1,0
processed,243,56,14,0,0,0,0,0,0,0,4,0
processed,413,84,5,0,0,0,0,0,0,0,8,0
processed,58,10,1,0,0,0,0,0,0,0,1,0
processed,584,111,8,0,0,0,0,0,0,0,4,0
processed,145,33,2,0,0,0,0,0,0,1,2,0
processed,23,5,1,0,0,0,0,0,0,0,1,0
processed,205,37,6,0,0,0,0,0,0,1,1,0
processed,127,22,4,0,0,0,0,0,0,0,0,0
processed,102,20,2,0,0,0,0,0,0,0,0,0
processed,1855,381,20,0,0,0,0,0,0,1,34,0
processed,386,82,6,0,0,0,0,0,0,2,4,0
processed,193,44,2,0,0,0,0,0,0,2,2,0
processed,258,59,2,0,0,0,0,0,0,1,7,0
processed,634,135,7,0,0,0,0,0,0,2,11,0
processed,492,99,1,0,0,0,0,0,0,1,11,1
processed,310,67,5,0,0,0,0,0,0,2,4,0
processed,628,134,5,0,0,0,0,0,0,3,10,0
processed,339,62,5,0,0,0,0,0,0,1,6,0
processed,118,24,3,0,0,0,0,0,0,0,2,0
processed,133,24,1,0,0,0,0,0,0,0,4,0
processed,1743,315,12,0,0,0,0,0,0,0,20,0
processed,504,88,5,0,0,0,0,0,0,0,7,0
processed,706,150,9,0,0,0,0,0,0,4,7,0
processed,543,111,7,0,0,0,0,0,0,2,11,1
