dataset,chars,words,sentences,emojis,emoticons,urls,emails,mentions,repeated_chars,teencode,english_tokens,phrase_hits
raw,1654,377,22,5,0,0,0,0,2,3,59,5
raw,32,5,1,0,0,0,0,0,0,0,1,3
raw,289,66,1,0,1,0,0,0,0,0,6,3
raw,442,98,10,0,0,0,0,0,0,2,17,8
raw,1109,262,12,0,0,0,0,0,0,4,33,2
raw,1551,348,11,1,0,0,0,0,1,7,60,5
raw,388,83,5,0,0,0,0,0,0,0,11,1
raw,594,136,6,0,1,0,0,0,0,1,14,1
raw,288,72,1,0,0,0,0,0,0,0,9,0
raw,319,61,2,0,0,0,0,0,0,0,17,2
raw,1239,270,11,0,0,0,0,0,2,1,31,4
raw,428,103,5,0,0,0,0,0,0,3,5,3
raw,103,21,4,0,0,0,0,0,0,0,2,1
raw,574,105,6,1,0,0,0,0,0,0,73,0
raw,452,92,6,0,0,0,0,0,0,0,17,2
raw,169,39,2,0,0,0,0,0,0,0,2,0
raw,542,125,14,0,0,0,0,0,0,0,18,4
raw,843,192,9,0,0,0,0,0,0,0,21,4
raw,344,58,2,0,0,0,0,0,0,0,9,5
raw,616,145,3,0,1,0,0,0,1,0,12,2
raw,428,86,5,0,0,0,0,0,0,2,12,3
raw,123,29,3,2,1,0,0,0,0,0,3,3
raw,37,9,2,1,0,0,0,0,0,0,1,1
raw,704,171,11,0,0,0,0,0,0,1,15,6
raw,247,57,5,0,0,0,0,0,0,1,11,0
raw,197,45,1,0,1,0,0,0,0,0,9,1
raw,493,107,5,0,0,0,0,0,0,1,11,1
raw,79,19,2,0,0,0,0,0,0,0,4,1
raw,238,50,2,0,0,0,0,0,0,1,15,1
raw,173,39,3,1,0,0,0,0,0,1,4,0
raw,268,59,4,0,0,0,0,0,1,0,7,1
raw,110,28,2,0,0,0,0,0,0,2,3,0
raw,85,15,1,1,0,0,0,0,0,0,5,1
raw,1217,291,18,4,0,0,0,0,0,3,42,3
raw,1294,265,13,0,0,0,0,0,0,0,58,5
raw,150,27,1,0,0,0,0,0,0,0,7,0
raw,1238,278,16,1,0,0,0,0,0,9,31,6
raw,644,156,7,1,0,0,0,0,1,1,13,1
raw,131,32,2,2,0,0,0,0,0,1,4,0
raw,88,20,1,0,0,0,0,0,0,1,6,0
raw,448,88,2,0,3,0,0,0,0,0,11,0
raw,118,30,1,0,0,0,0,0,0,0,4,1
raw,163,39,3,0,1,0,0,0,1,0,0,0
raw,522,123,8,0,1,0,0,0,0,1,9,4
raw,87,19,1,0,0,0,0,0,0,0,2,0
raw,253,52,3,0,0,0,0,0,0,0,11,0
raw,323,73,7,1,0,0,0,0,1,1,10,2
raw,529,108,8,0,3,0,0,0,4,3,20,2
raw,924,200,13,0,0,0,0,0,0,1,20,10
raw,490,102,6,1,0,0,0,0,0,1,19,2
raw,86,18,2,0,0,0,0,0,0,3,5,0
raw,269,62,2,2,0,0,0,0,0,0,5,1
raw,277,64,2,0,0,0,0,0,0,0,9,2
raw,291,65,5,0,0,0,0,0,0,1,7,5
raw,573,125,11,0,0,0,0,0,0,5,25,3
raw,891,192,7,0,3,0,0,0,1,1,22,7
raw,217,55,4,0,0,0,0,0,0,0,7,0
raw,98,19,3,0,0,0,0,0,0,0,4,0
raw,402,91,7,0,0,0,0,0,0,0,8,2
raw,145,34,4,0,0,0,0,0,1,0,4,0
raw,489,109,2,4,0,0,0,0,1,1,8,2
raw,698,168,2,2,0,0,0,0,3,5,35,0
raw,511,104,6,4,1,0,0,0,0,1,11,2
raw,1551,363,19,19,0,0,0,0,1,1,54,7
raw,132,30,1,2,0,0,0,0,0,0,8,4
raw,478,109,3,0,0,0,0,0,0,1,56,0
raw,710,165,6,0,0,0,0,0,0,6,27,6
raw,165,35,2,0,0,0,0,0,0,0,3,1
raw,312,61,3,0,0,0,0,0,3,0,22,0
raw,178,39,5,0,0,0,0,0,0,0,2,5
raw,33,10,2,0,0,0,0,0,0,0,1,1
raw,176,32,2,0,0,0,0,0,0,0,7,0
raw,63,18,2,0,0,0,0,0,0,0,4,0
raw,542,126,8,0,0,0,0,0,0,0,10,0
raw,500,108,5,0,0,0,0,0,1,0,14,1
raw,417,92,6,3,0,0,0,0,0,0,11,0
raw,317,73,3,0,0,0,0,0,0,0,5,1
raw,452,89,4,0,0,0,0,0,0,0,13,3
raw,287,71,6,0,0,0,0,0,0,0,7,2
raw,486,96,1,4,0,0,0,0,0,1,19,3
raw,177,43,2,1,0,0,0,0,2,0,2,1
raw,155,40,3,0,1,0,0,0,0,0,5,1
raw,204,51,4,0,0,0,0,0,0,2,6,0
raw,277,57,3,0,0,0,0,0,0,0,8,9
raw,766,160,13,3,0,0,0,0,0,2,20,4
raw,292,57,1,0,1,0,0,0,3,0,7,4
raw,124,30,4,0,0,0,0,0,0,0,4,1
raw,274,53,3,0,0,0,0,0,0,0,8,2
raw,307,65,2,0,4,0,0,0,0,0,12,3
raw,39,13,1,0,1,0,0,0,0,0,0,0
raw,237,55,1,1,1,0,0,0,0,0,11,3
raw,142,35,5,1,0,0,0,0,1,0,3,1
raw,141,38,3,0,0,0,0,0,0,0,4,1
raw,639,151,8,0,0,0,0,0,1,1,21,4
raw,699,155,9,0,0,0,0,0,0,0,12,4
raw,212,49,2,0,0,0,0,0,0,0,10,1
raw,218,49,3,0,0,0,0,0,0,6,14,0
raw,148,33,2,0,0,0,0,0,0,0,7,1
raw,286,64,5,0,0,0,0,0,0,0,9,3
raw,137,25,3,0,0,0,0,0,1,0,2,1
raw,322,68,5,0,0,0,0,0,0,1,8,3
raw,497,110,8,0,0,0,0,0,0,0,12,5
raw,709,163,12,0,0,0,0,0,0,5,30,5
raw,416,88,4,0,0,0,0,0,0,1,19,1
raw,274,63,4,0,1,0,0,0,0,0,6,0
raw,568,121,6,0,0,0,0,0,0,1,19,4
raw,322,76,3,0,0,0,0,0,0,1,9,0
raw,622,121,5,0,0,0,0,0,2,0,13,4
raw,71,18,2,0,0,0,0,0,0,0,4,1
raw,401,86,6,0,0,0,0,0,0,3,15,0
raw,541,120,3,0,4,0,0,0,0,0,18,2
raw,40,9,1,0,0,0,0,0,0,0,2,0
raw,445,111,5,0,0,0,0,0,0,0,14,0
raw,2372,487,26,0,0,0,0,0,0,1,61,13
raw,307,66,6,0,0,0,0,0,0,0,4,3
raw,221,49,2,0,1,0,0,0,0,0,4,0
raw,115,23,2,0,0,0,0,0,0,1,7,0
raw,152,35,2,0,0,0,0,0,1,0,7,0
raw,530,120,10,0,0,0,0,0,0,2,12,2
raw,125,27,2,0,0,0,0,0,0,0,1,1
raw,209,41,4,0,0,0,0,0,1,0,5,2
raw,451,104,5,1,0,0,0,0,1,4,17,3
raw,377,80,4,3,0,0,0,0,2,6,17,1
raw,1,1,1,1,0,0,0,0,0,0,0,0
raw,481,105,6,0,1,0,0,0,0,0,9,3
raw,435,103,4,0,0,0,0,0,0,1,14,6
raw,269,64,4,0,0,0,0,0,0,0,11,0
raw,255,62,4,0,0,0,0,0,0,1,15,0
raw,369,71,1,0,0,0,0,0,0,1,11,2
raw,88,19,2,0,0,0,0,0,0,0,5,0
raw,176,37,5,0,0,0,0,0,0,1,7,2
raw,48,8,1,0,0,0,0,0,0,0,1,1
raw,544,132,7,1,0,0,0,0,1,1,24,1
raw,11,4,1,1,0,0,0,0,0,1,1,0
raw,17,4,1,0,0,0,0,0,0,0,0,0
raw,121,27,2,0,0,0,0,0,0,0,3,0
raw,1607,371,24,0,4,0,0,0,4,18,68,2
raw,123,27,1,0,0,0,0,0,0,1,6,0
raw,53,12,2,0,0,0,0,0,0,0,2,0
raw,163,35,1,0,1,0,0,0,0,2,5,1
raw,475,103,5,0,0,0,0,0,0,1,14,5
raw,312,55,2,0,0,0,0,0,0,0,58,0
raw,203,45,2,0,1,0,0,0,1,5,10,3
raw,187,40,2,3,0,0,0,0,0,0,8,3
raw,1648,399,28,0,0,0,0,0,9,13,52,4
raw,125,25,4,0,0,0,0,0,0,0,3,2
raw,434,104,9,0,0,0,0,0,0,2,6,0
raw,269,59,2,0,0,0,0,0,0,2,7,1
raw,469,100,16,0,0,0,0,0,0,0,9,4
raw,226,48,7,0,0,0,0,0,0,3,3,2
raw,302,70,3,1,0,0,0,0,0,2,12,0
raw,574,132,9,0,0,0,0,0,0,0,17,2
raw,230,50,3,1,0,0,0,0,0,1,6,0
raw,971,214,13,0,1,0,0,0,1,1,28,1
raw,334,71,5,0,0,0,0,0,0,0,8,0
raw,111,27,3,0,0,0,0,0,0,1,6,0
raw,47,8,1,0,0,0,0,0,0,0,3,0
raw,772,182,12,0,0,0,0,0,0,9,24,1
raw,967,210,9,0,0,0,0,0,1,3,21,7
raw,552,126,8,0,3,0,0,0,0,3,22,2
raw,247,56,2,0,0,0,0,0,1,0,6,2
raw,1283,254,10,6,1,0,0,0,3,0,48,3
raw,111,25,1,0,1,0,0,0,0,0,4,1
raw,1250,270,14,1,0,0,0,0,0,1,33,11
raw,466,95,7,0,0,0,0,0,0,0,11,2
raw,777,169,7,0,0,0,0,0,0,0,26,4
raw,876,187,17,2,0,0,0,1,0,1,45,2
raw,176,42,1,0,0,0,0,0,0,2,7,1
raw,1359,312,12,1,0,0,0,0,0,2,27,6
raw,124,31,1,0,0,0,0,0,0,1,5,0
raw,96,19,2,0,0,0,0,0,0,1,3,0
raw,300,83,2,1,0,0,0,0,4,5,10,0
raw,344,81,2,0,1,0,0,0,2,2,12,1
raw,782,167,12,0,0,0,0,0,0,2,16,5
raw,279,69,10,0,0,0,0,0,1,3,7,0
raw,291,69,6,0,0,0,0,0,1,4,11,2
raw,235,51,1,0,0,0,0,0,1,0,11,0
raw,287,69,4,1,0,0,0,0,0,2,10,0
raw,287,66,3,0,0,0,0,0,0,0,11,1
raw,185,35,2,2,0,0,0,0,0,0,6,1
raw,454,105,4,0,1,0,0,0,1,1,10,4
raw,60,14,3,0,0,0,0,0,0,3,5,0
raw,896,213,8,3,2,0,0,0,3,5,17,3
raw,811,172,12,1,3,0,0,0,3,3,27,3
raw,339,82,4,0,2,0,0,0,0,0,11,0
raw,649,137,4,0,1,0,0,0,0,1,24,2
raw,279,63,4,0,0,0,0,0,0,0,9,0
raw,222,56,6,0,0,0,0,0,0,5,6,0
raw,408,106,6,0,0,0,0,0,0,6,12,4
raw,381,93,7,0,0,0,0,0,0,2,11,0
raw,95,24,3,1,0,0,0,0,0,0,5,1
raw,84,20,2,0,0,0,0,0,0,1,1,0
raw,124,24,1,0,0,0,0,0,0,0,1,0
raw,295,65,6,0,0,0,0,0,0,1,6,3
raw,453,105,7,0,0,0,0,0,0,0,16,1
raw,268,56,4,0,0,0,0,0,0,0,10,0
raw,92,18,2,0,0,0,0,0,0,0,2,0
raw,196,40,2,0,0,0,0,0,0,0,14,0
raw,49,14,3,0,0,0,0,0,0,0,4,0
raw,154,34,1,1,0,0,0,0,0,0,3,1
raw,107,24,1,0,0,0,0,0,0,0,3,2
raw,1828,408,13,9,3,0,0,0,0,10,44,5
raw,588,131,8,0,0,0,0,0,0,1,20,5
raw,606,134,5,0,0,0,0,0,1,5,22,1
raw,189,46,7,0,0,0,0,0,0,4,13,2
raw,594,134,11,0,0,0,0,0,0,1,20,1
raw,247,54,2,0,0,0,0,0,0,0,13,0
raw,688,147,6,1,0,0,0,0,0,0,25,0
raw,474,102,9,0,0,0,0,0,0,0,17,4
raw,304,64,5,0,0,0,0,0,0,0,5,1
raw,74,12,1,0,0,0,0,0,0,0,5,2
raw,59,18,1,0,0,0,0,0,1,0,2,0
raw,111,23,1,0,0,0,0,0,0,0,8,0
raw,390,90,6,0,0,0,0,0,0,0,13,0
raw,115,31,1,0,1,0,0,0,0,2,7,0
raw,584,125,7,0,0,0,0,0,0,0,19,1
raw,407,98,4,0,1,0,0,0,0,1,10,1
raw,151,35,1,2,0,0,0,0,1,0,6,1
raw,187,41,3,0,0,0,0,0,0,0,6,0
raw,155,36,3,0,0,0,0,0,0,0,9,0
raw,128,28,4,0,0,0,0,0,0,0,4,0
raw,540,123,8,0,0,0,0,0,0,3,11,2
raw,189,43,4,0,0,0,0,0,0,0,10,1
raw,306,70,4,0,0,0,0,0,0,2,12,0
raw,185,38,3,0,0,0,0,0,0,1,6,1
raw,1300,310,11,0,0,0,0,0,6,3,56,3
raw,268,57,6,0,1,0,0,0,0,3,9,0
raw,257,59,4,0,0,0,0,0,0,2,8,3
raw,384,87,7,0,0,0,0,0,0,2,19,5
raw,100,25,4,0,0,0,0,0,0,0,2,2
raw,468,98,6,0,0,0,0,0,0,1,11,5
raw,288,62,2,0,0,0,0,0,0,4,15,2
raw,668,151,14,0,0,0,0,0,0,3,16,2
raw,49,9,1,0,0,0,0,0,0,0,10,0
raw,377,85,5,0,0,0,0,0,0,0,13,1
raw,200,50,2,0,0,0,0,0,0,0,3,0
raw,68,14,1,1,0,0,0,0,2,0,3,0
raw,1816,400,13,7,6,0,0,0,0,0,55,9
raw,435,105,7,0,0,0,0,0,0,2,6,1
raw,310,73,4,1,0,0,0,0,1,1,10,3
raw,411,88,3,0,1,0,0,0,1,2,11,1
raw,1029,216,1,0,3,0,0,0,1,10,40,0
raw,133,31,1,0,1,0,0,0,0,1,2,0
raw,225,51,3,0,0,0,0,0,0,1,9,0
raw,425,95,10,0,0,0,0,0,0,3,18,2
raw,64,15,2,0,0,0,0,0,0,0,1,0
raw,212,50,6,0,0,0,0,0,3,1,5,0
raw,396,86,5,0,0,0,0,0,0,0,14,3
raw,59,11,1,0,0,0,0,0,0,0,1,1
raw,531,118,8,2,0,0,0,0,0,0,17,1
raw,141,36,2,0,0,0,0,0,0,1,3,0
raw,22,5,1,0,0,0,0,0,0,0,1,0
raw,192,39,6,0,0,0,0,0,0,1,5,4
raw,116,20,1,0,0,0,0,0,1,1,4,1
raw,98,21,2,0,0,0,0,0,0,0,2,2
raw,1740,389,18,0,0,0,0,0,0,13,64,3
raw,367,84,6,0,0,0,0,0,0,3,8,0
raw,164,42,2,0,0,0,0,0,0,1,5,0
raw,248,60,2,0,0,0,0,0,0,0,9,2
raw,596,139,7,0,1,0,0,0,0,1,12,0
raw,477,100,1,0,0,0,0,0,0,2,15,2
raw,293,67,5,0,0,0,0,0,0,2,5,4
raw,592,136,5,0,0,0,0,0,0,2,14,2
raw,322,68,5,0,1,0,0,0,0,1,11,2
raw,116,26,3,0,0,0,0,0,0,0,2,1
raw,125,26,1,0,0,0,0,0,0,0,5,0
raw,1806,325,12,0,0,0,0,0,1,0,31,7
raw,478,93,5,0,0,0,0,0,0,0,12,3
raw,672,156,6,0,0,0,0,0,1,2,13,1
raw,521,117,7,0,1,0,0,0,0,2,14,1
raw,102,21,1,0,0,0,0,0,0,1,3,1
raw,428,91,5,0,1,0,0,0,2,1,12,3
raw,507,109,1,0,0,0,0,0,0,0,16,2
raw,162,39,3,0,0,0,0,0,0,2,5,0
raw,96,22,3,1,0,0,0,0,0,0,3,0
raw,316,77,5,0,0,0,0,0,1,1,12,0
raw,513,115,10,3,0,0,0,0,1,0,18,7
raw,556,125,4,1,0,0,0,0,0,1,23,4
raw,54,13,1,0,0,0,0,0,0,0,3,1
raw,476,111,7,0,0,0,0,0,1,0,20,0
raw,725,154,15,0,0,0,0,0,0,1,34,4
raw,496,113,2,0,3,0,0,0,0,4,17,0
raw,466,108,6,0,0,0,0,0,0,2,16,0
raw,484,128,11,0,0,0,0,0,1,1,10,0
raw,267,53,3,0,0,0,0,0,0,0,22,0
raw,44,12,1,0,0,0,0,0,0,1,1,2
raw,238,41,1,0,1,0,0,0,0,0,10,0
raw,72,10,1,0,0,0,0,0,0,0,1,3
raw,282,57,4,0,0,0,0,0,0,0,6,2
raw,773,184,13,0,1,0,0,0,2,0,24,4
raw,512,121,8,0,0,0,0,0,0,1,12,4
raw,82,21,1,0,0,0,0,0,0,0,4,0
raw,703,159,10,0,0,0,0,0,0,1,29,4
raw,44,8,1,0,0,0,0,0,0,0,0,2
raw,824,173,15,0,2,0,0,0,0,5,35,3
raw,869,206,11,0,0,0,0,0,1,3,26,2
raw,436,90,6,0,0,0,0,0,0,0,12,3
raw,147,38,3,0,0,0,0,0,0,0,1,1
raw,147,32,1,1,0,0,0,0,0,1,6,0
raw,138,31,2,1,0,0,0,0,0,0,4,0
raw,97,23,4,0,0,0,0,0,0,0,2,1
raw,281,59,3,0,0,0,0,0,0,2,9,1
raw,230,53,3,0,0,0,0,0,1,2,6,1
raw,145,28,2,0,0,0,0,0,0,0,3,0
raw,165,30,2,0,0,0,0,0,1,0,4,1
raw,140,29,1,1,0,0,0,0,0,2,3,0
raw,27,7,1,1,0,0,0,0,0,0,0,0
raw,338,83,4,0,0,0,0,0,0,2,12,2
raw,243,53,4,0,0,0,0,0,0,0,7,3
raw,609,139,8,0,0,0,0,0,0,3,10,4
raw,259,62,1,0,0,0,0,0,0,0,5,1
raw,400,90,7,1,0,0,0,0,0,3,14,1
raw,234,56,4,1,1,0,0,0,2,0,8,0
raw,749,158,9,0,1,0,0,0,0,5,19,0
raw,577,129,4,1,1,0,0,0,1,0,15,2
raw,469,112,9,0,0,0,0,0,1,7,18,0
raw,121,30,3,0,0,0,0,0,0,1,7,0
raw,137,28,1,0,0,0,0,0,0,0,3,2
raw,193,43,3,0,0,0,0,0,0,0,4,2
raw,186,40,2,0,0,0,0,0,0,2,3,1
raw,484,110,8,1,0,0,0,0,0,3,10,2
raw,125,21,1,0,1,0,0,0,1,0,8,1
raw,284,67,4,0,0,0,0,0,0,0,6,3
raw,461,91,7,0,0,0,0,0,0,0,13,1
raw,169,40,1,0,0,0,0,0,0,0,2,2
raw,519,120,8,0,0,0,0,0,0,0,10,3
raw,180,34,5,0,0,0,0,0,0,0,4,3
raw,87,19,2,0,0,0,0,0,0,1,3,1
raw,36,6,1,0,0,0,0,0,0,0,1,0
raw,83,23,2,0,0,0,0,0,1,0,2,0
raw,205,37,3,2,0,0,0,0,0,0,2,5
raw,231,52,6,0,0,0,0,0,0,1,9,1
raw,690,148,3,1,2,0,0,0,5,0,15,2
raw,598,125,3,1,0,0,0,0,0,1,17,3
raw,1375,313,15,7,0,0,0,0,4,14,44,0
raw,451,81,3,0,0,0,0,0,0,0,48,0
raw,323,82,5,0,1,0,0,0,0,0,7,5
raw,349,75,6,0,0,0,0,0,0,0,6,3
raw,1023,214,11,3,0,0,0,0,0,0,28,3
raw,244,47,1,0,0,0,0,0,0,0,11,1
raw,146,40,2,0,0,0,0,0,2,0,8,3
raw,216,45,4,0,0,0,0,0,0,0,6,0
raw,363,87,9,1,0,0,0,0,0,0,8,0
raw,3,1,1,0,0,0,0,0,0,0,0,0
raw,268,69,7,0,0,0,0,0,0,3,9,1
raw,368,96,6,0,1,0,0,0,0,0,7,0
raw,168,41,2,0,0,0,0,0,0,0,5,0
raw,134,31,4,0,0,0,0,0,0,0,2,0
raw,36,9,1,0,0,0,0,0,0,0,1,2
raw,333,65,3,0,0,0,0,0,0,0,8,4
raw,433,104,2,0,2,0,0,0,1,2,12,1
raw,39,12,1,4,0,0,0,0,1,0,0,0
raw,689,168,9,1,0,0,0,0,4,1,30,1
raw,122,29,4,0,0,0,0,0,0,0,2,2
raw,55,15,1,1,1,0,0,0,0,0,3,1
raw,129,26,2,0,0,0,0,0,1,2,11,0
raw,124,31,2,1,0,0,0,0,0,0,4,2
raw,149,30,1,1,1,0,0,0,1,0,7,0
raw,265,61,4,1,1,0,0,0,0,0,9,3
raw,32,7,1,0,0,0,0,0,0,1,3,0
raw,494,105,7,0,0,0,0,0,1,2,13,3
raw,663,158,11,0,0,0,0,0,1,1,22,0
raw,472,110,10,0,0,0,0,0,0,2,22,0
raw,526,112,15,0,0,0,0,0,0,2,29,1
raw,551,132,3,2,0,0,0,0,2,10,23,1
raw,256,57,1,0,0,0,0,0,0,2,9,0
raw,57,16,1,0,0,0,0,0,1,0,3,0
raw,1033,225,15,0,1,0,0,0,0,1,12,5
raw,30,7,1,0,0,0,0,0,0,0,1,1
raw,186,39,1,0,0,0,0,0,0,0,3,0
raw,683,149,12,0,0,0,0,0,4,5,14,6
raw,553,125,11,0,2,0,0,0,1,0,27,1
raw,462,95,1,0,0,0,0,0,0,1,18,1
raw,519,109,9,0,1,0,0,0,0,2,15,0
raw,111,27,1,1,0,0,0,0,2,0,4,0
raw,119,25,1,1,0,0,0,0,0,0,2,0
raw,928,183,11,0,0,0,0,0,0,0,29,3
raw,134,32,1,0,0,0,0,0,0,0,5,1
raw,255,63,6,0,1,0,0,0,0,3,8,1
raw,233,51,2,3,0,0,0,0,1,1,8,4
raw,276,65,7,0,0,0,0,0,0,3,11,2
raw,101,29,3,0,0,0,0,0,0,0,2,1
raw,3,1,1,0,0,0,0,0,0,0,0,0
raw,447,109,4,0,0,0,0,0,0,2,13,4
raw,595,149,9,0,0,0,0,0,0,0,9,4
raw,79,17,2,0,0,0,0,0,0,0,7,1
raw,98,25,2,1,0,0,0,0,0,2,4,0
raw,470,96,1,0,0,0,0,0,0,0,12,3
raw,398,77,6,0,0,0,0,0,3,0,20,3
raw,101,21,2,0,0,0,0,0,0,2,6,0
raw,583,131,5,0,1,0,0,0,0,1,18,3
raw,204,50,4,0,1,0,0,0,0,0,4,1
raw,46,14,1,0,0,0,0,0,0,0,2,0
raw,1366,307,12,5,0,0,0,0,0,7,43,2
raw,853,208,8,4,0,0,0,0,0,5,21,0
raw,350,86,5,0,0,0,0,0,0,0,11,3
raw,981,219,12,0,1,0,0,0,0,2,15,1
raw,43,7,1,0,0,0,0,0,0,0,2,0
raw,179,39,1,0,0,0,0,0,0,1,4,0
raw,237,59,2,0,0,0,0,0,0,0,9,4
raw,189,47,3,0,0,0,0,0,1,3,3,0
raw,485,114,7,1,1,0,0,0,0,0,34,1
raw,567,132,5,1,0,0,0,0,0,0,25,0
raw,138,28,1,0,0,0,0,0,0,1,6,0
raw,303,70,4,1,0,0,0,0,0,3,7,0
raw,250,58,7,0,0,0,0,0,0,1,7,3
raw,706,158,8,1,0,0,0,0,2,2,19,3
raw,702,148,8,0,0,0,0,0,0,1,14,5
raw,149,32,4,0,0,0,0,0,0,0,2,0
raw,423,94,6,0,0,0,0,0,1,0,14,3
raw,964,216,13,6,0,0,0,0,0,0,20,0
raw,290,70,3,0,0,0,0,0,0,1,6,1
raw,230,48,2,0,0,0,0,0,0,2,6,1
raw,26,7,1,0,0,0,0,0,0,0,1,0
raw,4,1,1,0,0,0,0,0,0,0,1,0
raw,65,17,1,0,0,0,0,0,0,0,2,1
raw,660,136,8,0,0,0,0,0,0,2,16,1
raw,56,12,1,1,0,0,0,0,1,1,2,0
raw,732,170,7,2,2,0,0,0,2,3,15,4
raw,223,62,7,0,0,0,0,0,0,0,8,1
raw,266,63,5,0,0,0,0,0,0,0,9,2
raw,171,41,3,0,0,0,0,0,0,3,9,0
raw,49,7,1,0,0,0,0,0,0,0,2,0
raw,665,148,8,3,0,0,0,0,1,0,15,6
raw,284,60,1,2,0,0,0,0,0,0,7,3
raw,260,51,3,0,0,0,0,0,0,0,5,2
raw,467,102,6,1,1,0,0,0,0,0,13,4
raw,765,174,16,0,0,0,0,0,0,11,33,1
raw,338,98,5,0,0,0,0,0,2,2,8,0
raw,421,93,5,0,0,0,0,0,0,1,9,0
raw,136,31,3,0,0,0,0,0,0,0,3,1
raw,376,88,4,0,0,0,0,0,0,0,5,2
raw,256,57,3,0,0,0,0,0,0,0,4,1
raw,151,32,5,0,0,0,0,0,0,0,3,2
raw,219,52,4,4,0,0,0,0,0,0,9,1
raw,269,62,6,0,0,0,0,0,0,0,4,0
raw,1183,268,11,3,0,0,0,0,3,4,30,3
raw,56,10,1,0,0,0,0,0,0,0,6,0
raw,12,3,1,0,0,0,0,0,0,1,2,0
raw,589,137,9,1,0,0,0,0,0,1,24,4
raw,634,151,9,0,0,0,0,0,0,2,14,7
raw,175,38,1,0,0,0,0,0,0,0,3,1
raw,342,74,6,0,0,0,0,0,1,1,11,2
raw,111,28,2,0,0,0,0,0,0,0,5,0
raw,422,81,5,0,1,0,0,0,0,0,11,0
raw,120,28,1,0,1,0,0,0,0,2,6,0
raw,54,11,2,0,0,0,0,0,0,0,3,1
raw,189,40,2,0,1,0,0,0,1,0,7,3
raw,395,102,8,3,0,0,0,0,0,3,12,4
raw,175,40,2,0,1,0,0,0,0,3,4,1
raw,129,32,2,0,0,0,0,0,0,0,5,0
raw,415,103,6,0,0,0,0,0,0,7,16,0
raw,279,59,3,0,0,0,0,0,0,3,6,1
raw,90,21,1,0,0,0,0,0,0,1,0,0
raw,744,151,12,5,0,0,0,1,0,0,34,0
raw,580,126,5,1,0,0,0,0,0,7,14,0
raw,422,99,2,0,0,0,0,0,0,7,19,2
raw,63,15,1,0,0,0,0,0,0,0,3,0
raw,399,92,5,0,0,0,0,0,0,1,12,2
raw,32,8,1,0,0,0,0,0,0,0,1,0
raw,968,228,10,0,0,0,0,0,0,9,39,4
raw,472,100,3,1,0,0,0,0,2,1,13,1
raw,54,11,1,1,0,0,0,0,0,0,2,0
raw,243,55,2,2,0,0,0,0,0,1,3,1
raw,510,117,10,2,0,0,0,0,0,3,21,4
raw,272,51,5,0,0,0,0,0,0,0,10,3
raw,189,46,4,1,1,0,0,0,0,0,4,1
raw,206,43,1,0,0,0,0,0,0,0,7,3
raw,159,37,2,0,0,0,0,0,0,0,4,1
raw,165,41,1,0,0,0,0,0,0,0,8,1
raw,1563,346,14,11,5,0,0,0,0,2,58,6
raw,121,25,3,0,0,0,0,0,0,0,6,0
raw,815,184,6,0,0,0,0,0,0,7,24,4
raw,239,52,4,0,0,0,0,0,0,0,7,1
raw,424,86,6,0,1,0,0,0,1,0,17,1
raw,108,21,1,0,0,0,0,0,1,0,4,4
raw,139,29,2,0,0,0,0,0,2,0,4,1
raw,294,69,2,0,0,0,0,0,0,2,6,1
raw,225,49,3,0,0,0,0,0,0,3,4,1
raw,512,112,10,0,0,0,0,0,0,0,19,0
raw,442,94,4,0,0,0,0,0,0,2,15,2
raw,236,53,1,2,0,0,0,0,0,1,11,0
raw,667,141,2,6,0,0,0,0,0,0,19,3
raw,333,62,2,1,0,0,0,0,0,0,49,0
raw,180,28,1,0,2,0,0,0,1,0,2,1
raw,509,117,10,2,0,0,0,0,0,0,10,3
raw,615,133,5,0,4,0,0,0,0,2,17,1
raw,712,166,9,2,0,0,0,0,0,0,21,0
raw,1023,228,6,0,0,0,0,0,0,1,36,1
raw,463,103,9,0,0,0,0,0,0,0,16,3
raw,255,56,3,1,1,0,0,0,1,0,6,0
raw,595,132,3,2,0,0,0,0,0,3,11,1
raw,896,199,5,0,1,0,0,0,1,2,28,2
raw,629,146,10,6,0,0,0,0,1,6,27,0
raw,229,58,3,0,0,0,0,0,0,4,3,2
raw,966,209,15,1,0,0,0,0,1,5,38,7
raw,1030,220,16,0,0,0,0,0,0,2,24,2
raw,534,116,9,1,0,0,0,0,0,0,24,1
raw,415,90,5,0,0,0,0,0,0,1,16,0
raw,184,41,3,0,0,0,0,0,1,0,8,3
raw,479,122,13,0,0,0,0,0,0,2,11,6
raw,646,132,12,0,0,0,0,0,2,0,14,6
raw,79,21,2,0,0,0,0,0,0,1,4,0
raw,90,23,1,0,0,0,0,0,0,0,1,0
raw,34,8,1,0,0,0,0,0,0,1,1,0
raw,203,41,1,1,0,0,0,0,1,0,7,0
raw,564,120,7,0,0,0,0,0,0,0,13,2
raw,329,72,3,2,0,0,0,0,0,3,14,1
raw,582,129,8,0,0,0,0,0,0,2,14,1
raw,117,27,1,0,0,0,0,0,0,0,4,0
raw,61,12,1,0,0,0,0,0,0,0,3,0
raw,147,34,1,0,0,0,0,0,0,0,7,0
raw,426,102,7,0,0,0,0,0,0,3,14,3
raw,712,137,4,0,0,0,0,0,0,3,102,0
raw,45,12,1,0,0,0,0,0,1,0,2,0
